Date_Filed,Filing_Party,Appeal_ID,Hardship_Appeal,Interpreter_Request,Address,Appeal_Source_Zipcode,Supervisor_District,Neighborhoods_Analysis_Boundaries,Location
01/29/2010,tenant,AT100013,false,false,1000 Block Of Howard Street,94103,6,South of Market,"(37.7795675903936, -122.407474134598)"
12/11/2002,tenant,AT020588,false,false,500 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
03/31/1998,tenant,S001-67R,false,false,1700 Block Of Vallejo Street,94123,2,Marina,"(37.7964310132601, -122.426082263907)"
11/30/1998,landlord,T001-29A,false,false,300 Block Of Parnassus Avenue,94117,5,Inner Sunset,"(37.7641615131245, -122.45499689125)"
12/11/2002,tenant,AT020599,false,false,600 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
05/17/2013,tenant,AT130056,false,false,1400 Block Of Polk Street,94109,3,Nob Hill,"(37.7901080614408, -122.420522076411)"
12/19/2002,tenant,AT020618,false,false,1600 Block Of Bay Street,94123,2,Marina,"(37.8030064344989, -122.434161235536)"
06/24/1998,tenant,S002-05R,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
02/05/1999,landlord,T001-38A,false,false,200 Block Of Irving Street,94122,5,Inner Sunset,"(37.7643502120164, -122.460426445983)"
11/08/2007,landlord,AL070197,false,false,300 Block Of Duncan Street,94131,8,Noe Valley,"(37.7459746521416, -122.427998303368)"
07/08/2014,landlord,AL140139,false,false,3000 Block Of Buchanan Street,94123,2,Marina,"(37.7979643070497, -122.432366824298)"
08/02/2013,tenant,AT130073,false,false,300 Block Of 18th Avenue,94121,1,Outer Richmond,"(37.7814031482166, -122.477238000024)"
02/22/2013,tenant,AT130026,false,false,3000 Block Of Pine Street,94115,2,Presidio Heights,"(37.7863373698572, -122.445898510201)"
04/17/2008,landlord,AL080038,false,false,1500 Block Of Fell Street,94117,5,Lone Mountain/USF,"(37.7733723701136, -122.4434015734)"
11/02/1998,tenant,T001-26R,false,false,600 Block Of Bay Street,94133,2,Russian Hill,"(37.8050301528535, -122.417867154107)"
06/30/2003,tenant,AT030196,false,false,400 Block Of Davis Court,94111,3,Financial District/South Beach,"(37.7966901287249, -122.398322884553)"
08/28/2002,tenant,AT020321,false,false,100 Block Of Font Boulevard,94132,7,Lakeshore,"(37.715545052959, -122.473629919957)"
01/27/2014,landlord,AL140008,false,false,1500 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7952323457818, -122.41649440319)"
02/17/2009,tenant,AT090073,false,false,700 Block Of Jones Street,94109,3,Nob Hill,"(37.7882694997514, -122.413545531912)"
11/05/2003,tenant,AT030341,false,false,400 Block Of Leavenworth Street,94102,6,Tenderloin,"(37.7851285056516, -122.414455368577)"
07/09/2003,tenant,AT030217,false,false,100 Block Of Jackson Street,94111,3,Financial District/South Beach,"(37.7969551634448, -122.398908212966)"
03/05/2010,tenant,AT100027,false,false,900 Block Of Alabama Street,94110,9,Mission,"(37.7566903673584, -122.411279509344)"
05/07/2014,tenant,AT140072,false,false,2100 Block Of Geary Boulevard,94115,5,Western Addition,"(37.7833579686015, -122.43860138719)"
08/11/2009,landlord,AL090193,false,false,500 Block Of Holloway Avenue,94112,11,Oceanview/Merced/Ingleside,"(37.7217839654922, -122.458693558467)"
05/26/2004,tenant,AT040057,false,false,1800 Block Of Larkin Street,94109,3,Russian Hill,"(37.7948046201038, -122.419775875627)"
04/10/2001,tenant,AT010055,false,false,1300 Block Of Lombard Street,941,,,
06/30/2003,tenant,AT030163,false,false,400 Block Of Davis Court,94111,3,Financial District/South Beach,"(37.7967073397232, -122.398186155705)"
12/29/1999,landlord,U001-57A,false,false,3200 Block Of Market Street,94114,8,Castro/Upper Market,"(37.7585756445166, -122.444740673114)"
10/05/1998,tenant,T001-16R,false,false,800 Block Of Hayes Street,941,,,
11/16/2000,tenant,AT2K0209,false,false,600 Block Of Bush Street,94108,3,Nob Hill,"(37.7902652616006, -122.408389147035)"
06/04/2004,landlord,AL040071,false,false,0 Block Of Grijalva Drive,94132,7,Lakeshore,"(37.7168961959236, -122.478594372032)"
08/28/2002,tenant,AT020392,false,false,400 Block Of Serrano Drive,94132,7,Lakeshore,"(37.7190118677214, -122.480450749483)"
10/18/2011,tenant,AT110096,false,false,2800 Block Of 22nd Street,94110,9,Mission,"(37.7559694415569, -122.410828224844)"
01/16/2002,tenant,AT020050,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
06/03/2004,landlord,AL040078,false,false,402400 Block Of Gonzalez Drive,94132,7,Lakeshore,"(37.7162110911155, -122.476577225411)"
01/28/2002,tenant,AT020069,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
12/31/2009,tenant,AT090282,false,false,800 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7888452666742, -122.415346949038)"
02/04/2002,tenant,AT020079,false,false,700 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7879121403598, -122.41515867339)"
07/11/2003,landlord,AL030150,false,false,0 Block Of Day Street,94110,8,Noe Valley,"(37.7430196231299, -122.423670529865)"
06/30/2003,tenant,AT030216,false,false,100 Block Of Jackson Street,94111,3,Financial District/South Beach,"(37.7969551634448, -122.398908212966)"
08/03/2009,tenant,AT090191,false,false,2900 Block Of 22nd Street,94110,9,Mission,"(37.7556779246215, -122.413835547807)"
08/09/2000,landlord,AL2K0133,false,false,300 Block Of Hyde Street,94109,6,Tenderloin,"(37.7839909660759, -122.415908808586)"
03/20/2001,tenant,AT010037,false,false,3700 Block Of Fillmore Street,94123,2,Marina,"(37.8048946043639, -122.437315947524)"
06/02/2004,landlord,AL040061,false,false,2800 Block Of Steiner Street,94123,2,Pacific Heights,"(37.7954739919043, -122.436923669006)"
12/06/2002,tenant,AT020562,false,false,3800 Block Of 20th Street,94114,8,Castro/Upper Market,"(37.758103030182, -122.426903244257)"
07/11/2002,tenant,AT020186,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
03/01/2010,landlord,AL100024,false,false,1800 Block Of Mason Street,94133,3,Chinatown,"(37.8006529521203, -122.412526437496)"
07/14/2010,landlord,AL100086,false,false,300 Block Of Surrey Street,94131,8,Glen Park,"(37.735852648999, -122.4369150875)"
10/01/2004,tenant,AT040128,false,false,0 Block Of Fuente Avenue,94132,7,Lakeshore,"(37.7194018145824, -122.478130890381)"
06/16/1997,landlord,R001-68A,false,false,1600 Block Of Grove Street,94117,5,Lone Mountain/USF,"(37.7752450453657, -122.443780098566)"
09/14/1999,tenant,U001-36R,false,false,800 Block Of Page Street,94117,5,Haight Ashbury,"(37.7725733985313, -122.434753378412)"
06/27/2005,tenant,AT050211,false,false,700 Block Of Gonzalez Drive,94132,7,Lakeshore,"(37.7175134680329, -122.48059457481)"
12/02/2013,tenant,AT130120,false,false,2200 Block Of Pacific Avenue,94115,2,Pacific Heights,"(37.7937165638423, -122.432279480334)"
05/17/2010,tenant,AT100052,false,false,200 Block Of Garces Drive,94132,7,Lakeshore,"(37.7156320409131, -122.480767509243)"
10/21/2013,tenant,AT130099,false,false,900 Block Of Geary Street,94109,6,Tenderloin,"(37.7859427265806, -122.418902557702)"
04/28/2003,landlord,AL030081,false,false,2500 Block Of Van Ness Avenue,94109,2,Russian Hill,"(37.7990402350627, -122.423905484874)"
08/15/2000,tenant,AT2K0137,false,false,800 Block Of Bush Street,94108,3,Nob Hill,"(37.7897914508404, -122.411243472892)"
07/11/2002,tenant,AT020177,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
07/11/2002,tenant,AT020154,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
07/09/2002,tenant,AT020146,false,false,2700 Block Of Clay Street,94115,2,Pacific Heights,"(37.7901326817108, -122.438304505733)"
06/15/2012,landlord,AL120066,false,false,1300 Block Of Union Street,94109,3,Russian Hill,"(37.7988120848898, -122.421501930436)"
04/16/2001,tenant,AT010052,false,false,1300 Block Of Lombard Street,94109,2,Russian Hill,"(37.8015053643445, -122.423738557618)"
03/01/1999,landlord,T001-47A,false,false,1600 Block Of Clement Street,94121,1,Outer Richmond,"(37.7824381105695, -122.476844131665)"
04/26/2000,landlord,AL2K0071,false,false,700 Block Of Banks Street,94110,9,Bernal Heights,"(37.7343165463469, -122.41303713928)"
09/18/2012,tenant,AT120099,false,false,200 Block Of Central Avenue,94117,5,Haight Ashbury,"(37.7718353456648, -122.443861892894)"
04/29/2005,tenant,AT050124,false,false,400 Block Of Greenwich Street,94133,3,North Beach,"(37.8024841331741, -122.407676919075)"
07/24/2009,tenant,AT090180,false,false,300 Block Of Cardenas Avenue,94132,7,Lakeshore,"(37.7190555860598, -122.47520657459)"
06/05/2008,landlord,AL080061,false,false,500 Block Of Buena Vista Avenue,94117,8,Haight Ashbury,"(37.7664492587902, -122.443268752642)"
07/16/1997,tenant,S001-05R,false,false,200 Block Of Greenwich Street,94133,3,North Beach,"(37.8029185591007, -122.404188484864)"
09/13/2002,tenant,AT020245,false,false,1600 Block Of Clay Street,94109,3,Russian Hill,"(37.7925424053989, -122.42023827612)"
05/17/2007,tenant,AT070140,false,false,1300 Block Of Stockton Street,94133,3,Chinatown,"(37.798108074591, -122.408645126983)"
11/30/1998,tenant,T001-30R,false,false,1000 Block Of Bush Street,94109,3,Nob Hill,"(37.7893703537131, -122.414539182937)"
01/02/2009,tenant,AT090046,false,false,600 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
02/23/2005,tenant,AT050056,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
08/15/2006,tenant,AT060077,false,false,1700 Block Of Broadway Street,94109,,,
08/30/2001,landlord,AL010140,false,false,1900 Block Of Pacific Avenue,94109,2,Pacific Heights,"(37.7942382484644, -122.427325527085)"
03/05/2002,landlord,AL020115,false,false,1900 Block Of Franklin Street,94109,2,Pacific Heights,"(37.7923946743847, -122.424497572041)"
08/03/1999,tenant,T002-16R,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
04/30/2003,tenant,AT030095,false,false,200 Block Of 24th Avenue,94212,1,Outer Richmond,"(37.7848660523979, -122.483938899101)"
08/28/2002,tenant,AT020367,false,false,0 Block Of Josepha Avenue,94132,7,Lakeshore,"(37.7167194785035, -122.477542843604)"
04/29/2003,landlord,AL030075,false,false,1600 Block Of Folsom Street,94103,6,Mission,"(37.7702452768269, -122.415276342834)"
08/09/2000,landlord,AL2K0134,false,false,200 Block Of Lily Street,94102,5,Hayes Valley,"(37.7741800361456, -122.424985725811)"
09/15/2014,tenant,AT140176,false,false,500 Block Of Larkin Street,94102,6,Tenderloin,"(37.7828536845737, -122.417365508719)"
03/14/2013,landlord,AL130028,false,false,2100 Block Of Lombard Street,94123,2,Marina,"(37.7996220346209, -122.436847071195)"
03/03/2004,landlord,AL040020,false,false,287200 Block Of Connecticut Street,94107,10,Potrero Hill,"(37.7631615707664, -122.397484851678)"
10/01/2002,tenant,AT020464,false,false,0 Block Of Chumasero Drive,94132,7,Lakeshore,"(37.7133177847632, -122.472875861103)"
11/05/2013,tenant,AT130105,false,false,4700 Block Of Balboa Street,94121,1,Outer Richmond,"(37.7752070095879, -122.509634364661)"
03/30/2005,landlord,AL050115,false,false,1200 Block Of Folsom Street,94103,6,South of Market,"(37.7743416410293, -122.410787635409)"
08/19/1999,tenant,U001-20R,false,false,6600 Block Of 3rd Street,94124,10,Bayview Hunters Point,"(37.7181416217704, -122.398338617301)"
04/25/2005,tenant,AT050119,false,false,800 Block Of Hyde Street,94109,3,Nob Hill,"(37.7886527897619, -122.41685368982)"
04/04/2005,tenant,AT050118,false,false,400 Block Of Capp Street,94110,9,Mission,"(37.7595038298578, -122.417972426169)"
02/23/2005,tenant,AT050083,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
02/26/2009,tenant,AT090085,false,false,300 Block Of Arguello Boulevard,94118,2,Presidio Heights,"(37.7853734299449, -122.459087140011)"
07/31/1997,landlord,S001-11A,false,false,4000 Block Of Folsom Street,94110,9,Bernal Heights,"(37.7364776204628, -122.413461810917)"
12/19/2006,tenant,AT060127,false,false,2700 Block Of 20th Street,94110,9,Mission,"(37.7592211418079, -122.408416598869)"
07/15/2015,landlord,AL150082,false,true,3200 Block Of Cesar Chavez Street,94110,9,Bernal Heights,"(37.7481086637589, -122.415383917897)"
04/05/2000,tenant,AT2K0056,false,false,1300 Block Of Hyde Street,94109,3,Russian Hill,"(37.7932350745624, -122.417915793413)"
06/24/1998,tenant,S003-39R,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
12/11/2002,tenant,AT020597,false,false,600 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
08/28/2002,tenant,AT020294,false,false,100 Block Of Cardenas Avenue,94132,7,Lakeshore,"(37.7197192058535, -122.476781504973)"
12/05/2002,tenant,AT020553,false,false,1500 Block Of Waller Street,94117,5,Haight Ashbury,"(37.7688509939095, -122.448932869848)"
02/09/2007,tenant,AT070031,false,false,900 Block Of Mission Street,94103,6,South of Market,"(37.7815063666376, -122.40793286845)"
07/19/2006,tenant,AT060070,false,false,500 Block Of Baker Street,94117,5,Lone Mountain/USF,"(37.7759611502106, -122.441462517647)"
08/11/2015,landlord,AL150093,false,false,500 Block Of 26th Avenue,94121,1,Outer Richmond,"(37.7790744236562, -122.485806574077)"
03/13/2000,landlord,AL2K0021,false,false,100 Block Of Peralta Avenue,94110,9,Bernal Heights,"(37.7471286917111, -122.407822050728)"
07/19/2007,landlord,AL070168,false,false,400 Block Of Stockton Street,94108,3,Financial District/South Beach,"(37.789893016139, -122.40711281562)"
03/04/2009,landlord,AL090089,false,false,300 Block Of 20th Avenue,94121,1,Outer Richmond,"(37.7812947284534, -122.479518403655)"
02/23/2005,tenant,AT050097,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
11/20/2014,tenant,AT140195,false,false,1100 Block Of Gough Street,94109,5,Western Addition,"(37.7843759650617, -122.424422596058)"
06/17/2002,tenant,AT020129,false,false,500 Block Of South Van Ness Avenue,94110,9,Mission,"(37.7643732095444, -122.417478491697)"
05/22/2015,tenant,AT150058,false,false,0 Block Of Cumberland Street,94110,8,Mission,"(37.7591515867675, -122.424733436252)"
04/14/2016,tenant,AT160049,false,false,1400 Block Of Jones Street,94109,3,Nob Hill,"(37.7945402598083, -122.414804970999)"
02/28/2005,landlord,AL050038,false,false,500 Block Of Oak Street,94102,5,Hayes Valley,"(37.7742307091915, -122.428351459374)"
12/01/1997,landlord,S001-25A,false,false,700 Block Of Sutter Street,94109,3,Nob Hill,"(37.7886486334208, -122.412702662882)"
01/20/2006,landlord,AL060008,false,false,400 Block Of Lisbon Street,94112,11,Excelsior,"(37.721194241588, -122.434136410924)"
06/30/2003,tenant,AT030221,false,false,0 Block Of Hinckley Walk,,,,
01/28/2005,tenant,AT050008,false,false,0 Block Of 12th Street,94103,6,Mission,"(37.774094856555, -122.42000143655)"
04/13/2007,tenant,AT070083,false,false,0 Block Of Chumasero Drive,94132,7,Lakeshore,"(37.7132391318114, -122.472972400464)"
10/15/2003,tenant,AT030326,false,false,100 Block Of Stillman Street,94107,6,South of Market,"(37.7808261050364, -122.397440476092)"
10/15/2008,landlord,AL080107,false,false,400 Block Of Davis Court,94111,3,Financial District/South Beach,"(37.7966901287249, -122.398322884553)"
09/27/2001,tenant,AT010153,false,false,1900 Block Of Franklin Street,94109,2,Pacific Heights,"(37.7923946743847, -122.424497572041)"
12/01/2008,landlord,AL080121,false,false,4900 Block Of 3rd Street,94124,10,Bayview Hunters Point,"(37.7336495047359, -122.391238077341)"
11/28/2000,tenant,AT2K0212,false,false,800 Block Of Pine Street,94108,3,Nob Hill,"(37.7909306098255, -122.409788680072)"
03/31/1998,tenant,S001-69R,false,false,1700 Block Of Vallejo Street,94123,2,Marina,"(37.7964310132601, -122.426082263907)"
12/04/2006,tenant,AT060123,false,false,1800 Block Of Pacific Avenue,94109,2,Pacific Heights,"(37.7944481958271, -122.425681947882)"
01/16/2004,landlord,AL040006,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
12/13/2006,tenant,AT070003,false,false,500 Block Of Battery Street,94111,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)"
04/16/2001,tenant,AT010075,false,false,1300 Block Of Lombard Street,94109,2,Russian Hill,"(37.8015053643445, -122.423738557618)"
07/10/2000,tenant,AT2K0119,false,false,900 Block Of Guerrero Street,94110,8,Mission,"(37.7555730415851, -122.423107153299)"
04/02/2004,landlord,AL040032,false,false,2000 Block Of Turk Street,94115,,,
10/04/2004,tenant,AT040139,false,false,100 Block Of Cardenas Avenue,94132,7,Lakeshore,"(37.7197192058535, -122.476781504973)"
01/02/2009,tenant,AT090028,false,false,500 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
10/21/2015,tenant,AT150123,false,false,400 Block Of Vallejo Street,94133,3,North Beach,"(37.7990880659094, -122.405149956113)"
06/24/1998,tenant,S003-30R,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
09/08/2003,tenant,AT030311,false,false,1000 Block Of Ashbury Street,94117,5,Haight Ashbury,"(37.7632467619698, -122.446858402156)"
10/15/1999,tenant,U001-49R,false,false,600 Block Of Ofarrell Street,94109,6,Tenderloin,"(37.7855449801518, -122.415357786271)"
09/08/2000,tenant,AT2K0154,false,false,400 Block Of Webster Street,94117,5,Hayes Valley,"(37.7748713686172, -122.429387574367)"
04/16/2007,tenant,AT070074,false,false,0 Block Of Gonzalez Drive,94132,7,Lakeshore,"(37.719887769292, -122.475586274624)"
03/03/2000,landlord,AL2K0020,false,false,700 Block Of Stockton Street,94108,3,Chinatown,"(37.7924989859185, -122.407499794659)"
08/18/2003,tenant,AT030287,false,false,300 Block Of Buchanan Street,94102,5,Hayes Valley,"(37.7727724969859, -122.427141201971)"
05/17/2007,tenant,AT070134,false,false,1300 Block Of Stockton Street,94133,3,Chinatown,"(37.798108074591, -122.408645126983)"
08/03/2000,landlord,AL2K0130,false,false,400 Block Of Fell Street,94102,5,Hayes Valley,"(37.7756934454774, -122.425208793779)"
08/18/2003,tenant,AT030286,false,false,300 Block Of Buchanan Street,94102,5,Hayes Valley,"(37.7727724969859, -122.427141201971)"
04/17/1998,landlord,S001-42A,false,false,1700 Block Of Vallejo Street,94123,2,Marina,"(37.7964310132601, -122.426082263907)"
05/07/2014,tenant,AT140105,false,false,1400 Block Of Divisadero Street,94115,5,Western Addition,"(37.782897250807, -122.439273399555)"
05/23/2000,tenant,AT2K0082,false,false,200 Block Of Kearny Street,94108,3,Financial District/South Beach,"(37.7905318058686, -122.403914220567)"
04/08/2013,landlord,AL130039,false,false,1100 Block Of Francisco Street,94109,2,Russian Hill,"(37.8032548287582, -122.424086026841)"
08/06/2004,tenant,AT040099,false,false,600 Block Of Alvarado Street,94114,8,Noe Valley,"(37.7536611564453, -122.435425174217)"
02/05/2014,landlord,AL140011,false,false,1500 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7952323457818, -122.41649440319)"
02/11/1997,landlord,R001-45A,false,false,1200 Block Of 19th Avenue,94122,4,Inner Sunset,"(37.7645085777744, -122.477112517376)"
